UniqueID,TempID,Collector,SampleRound,Order,Family,Genus,SubGenus,Species,SubSpecies,PlantGenus,PlantSpecies,PlantFamily,Date,Dos,SampleRound.1,StartTime,EndTime,TempStart,TempEnd,WindStart,WindEnd,SkyStart,SkyEnd,Site,Country,State,County,Meadow,Forest,MtRange,Lat,Long,GenSp,PlantGenSp,Int,IntGen,PolSpec,PlantSpec,DateStart
SC_072312_198,198,LCP,2,Hymenoptera,Halictidae,Sphecodes,,sp.,b,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Sphecodes sp. b,Solidago multiradiata,Sphecodes sp. b Solidago multiradiata,Sphecodes Solidago,0.343477323,0.645556202,7/21/12
SC_072312_204,204,LCP,2,Hymenoptera,Halictidae,Sphecodes,,sp.,a,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Sphecodes sp. a,Solidago multiradiata,Sphecodes sp. a Solidago multiradiata,Sphecodes Solidago,0.250258512,0.645556202,7/21/12
SC_072312_19,19,HLS,2,Hymenoptera,Vespidae,Ancistrocerus,,catskill,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus catskill ,Solidago multiradiata,Ancistrocerus catskill  Solidago multiradiata,Ancistrocerus Solidago,0.301188161,0.645556202,7/21/12
SC_072312_23,23,HLS,2,Hymenoptera,Vespidae,Ancistrocerus,,antilope,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus antilope ,Solidago multiradiata,Ancistrocerus antilope  Solidago multiradiata,Ancistrocerus Solidago,0.375700045,0.645556202,7/21/12
SC_072312_148,148,LCP,2,Hymenoptera,Halictidae,Lasioglossum,Dialictus,semicaeruleum,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum semicaeruleum ,Solidago multiradiata,Lasioglossum semicaeruleum  Solidago multiradiata,Lasioglossum Solidago,0.247794197,0.645556202,7/21/12
SC_072312_151,151,LCP,2,Hymenoptera,Halictidae,Lasioglossum,Dialictus,semicaeruleum,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum semicaeruleum ,Solidago multiradiata,Lasioglossum semicaeruleum  Solidago multiradiata,Lasioglossum Solidago,0.247794197,0.645556202,7/21/12
SC_072312_156,156,LCP,2,Hymenoptera,Halictidae,Lasioglossum,Dialictus,semicaeruleum,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum semicaeruleum ,Solidago multiradiata,Lasioglossum semicaeruleum  Solidago multiradiata,Lasioglossum Solidago,0.247794197,0.645556202,7/21/12
SC_072312_167,167,LCP,2,Hymenoptera,Vespidae,Ancistrocerus,,catskill,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus catskill ,Solidago multiradiata,Ancistrocerus catskill  Solidago multiradiata,Ancistrocerus Solidago,0.301188161,0.645556202,7/21/12
SC_072312_168,168,LCP,2,Hymenoptera,Vespidae,Ancistrocerus,,bustamente,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus bustamente ,Solidago multiradiata,Ancistrocerus bustamente  Solidago multiradiata,Ancistrocerus Solidago,0.508870142,0.645556202,7/21/12
SC_072312_171,171,LCP,2,Hymenoptera,Halictidae,Lasioglossum,Dialictus,ruidosense,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum ruidosense ,Solidago multiradiata,Lasioglossum ruidosense  Solidago multiradiata,Lasioglossum Solidago,0.232788579,0.645556202,7/21/12
SC_072312_172,172,LCP,2,Hymenoptera,Vespidae,Ancistrocerus,,bustamente,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus bustamente ,Solidago multiradiata,Ancistrocerus bustamente  Solidago multiradiata,Ancistrocerus Solidago,0.508870142,0.645556202,7/21/12
SC_072312_189,189,LCP,2,Hymenoptera,Vespidae,Ancistrocerus,,bustamente,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus bustamente ,Solidago multiradiata,Ancistrocerus bustamente  Solidago multiradiata,Ancistrocerus Solidago,0.508870142,0.645556202,7/21/12
SC_072312_190,190,LCP,2,Hymenoptera,Vespidae,Ancistrocerus,,bustamente,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus bustamente ,Solidago multiradiata,Ancistrocerus bustamente  Solidago multiradiata,Ancistrocerus Solidago,0.508870142,0.645556202,7/21/12
SC_072312_191,191,LCP,2,Hymenoptera,Vespidae,Ancistrocerus,,bustamente,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus bustamente ,Solidago multiradiata,Ancistrocerus bustamente  Solidago multiradiata,Ancistrocerus Solidago,0.508870142,0.645556202,7/21/12
SC_072312_193,193,LCP,2,Hymenoptera,Vespidae,Ancistrocerus,,adiabatus,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus adiabatus ,Solidago multiradiata,Ancistrocerus adiabatus  Solidago multiradiata,Ancistrocerus Solidago,0.178072008,0.645556202,7/21/12
SC_072312_195,195,LCP,2,Hymenoptera,Halictidae,Lasioglossum,Dialictus,ruidosense,,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum ruidosense ,Solidago multiradiata,Lasioglossum ruidosense  Solidago multiradiata,Lasioglossum Solidago,0.232788579,0.645556202,7/21/12
SC_072312_33,33,HLS,2,Diptera,Syrphidae,Cheilosia,,sp.,a,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Cheilosia sp. a,Solidago multiradiata,Cheilosia sp. a Solidago multiradiata,Cheilosia Solidago,0.834168291,0.645556202,7/21/12
SC_072312_158,158,LCP,2,Diptera,Syrphidae,Dasysyrphus,,sp.,a,Solidago,multiradiata,Asteraceae,7/23/12,13,3,9:02,12:30,72.9,61.6,0.7,2.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Dasysyrphus sp. a,Solidago multiradiata,Dasysyrphus sp. a Solidago multiradiata,Dasysyrphus Solidago,0.373052745,0.645556202,7/21/12
SC_072612_13,13,HLS,3,Hymenoptera,Halictidae,Agapostemen,,angelicus,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Agapostemen angelicus ,Solidago multiradiata,Agapostemen angelicus  Solidago multiradiata,Agapostemen Solidago,0.264095135,0.645556202,7/26/12
SC_072612_9,9,HLS,3,Hymenoptera,Halictidae,Halictus,,farinosus,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Halictus farinosus ,Solidago multiradiata,Halictus farinosus  Solidago multiradiata,Halictus Solidago,0.185286305,0.645556202,7/26/12
SC_072612_3,3,HLS,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_7,7,HLS,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_10,10,HLS,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_15,15,HLS,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_17,17,HLS,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_125,125,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_126,126,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_127,127,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_128,128,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_129,129,LCP,3,Hymenoptera,Vespidae,Ancistrocerus,,catskill,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus catskill ,Solidago multiradiata,Ancistrocerus catskill  Solidago multiradiata,Ancistrocerus Solidago,0.301188161,0.645556202,7/26/12
SC_072612_135,135,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_137,137,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_139,139,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_140,140,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_141,141,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_142,142,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_143,143,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_145,145,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_146,146,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_147,147,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_148,148,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_149,149,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_150,150,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_151,151,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_152,152,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_153,153,LCP,3,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum,sisymbrii,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Lasioglossum sisymbrii ,Solidago multiradiata,Lasioglossum sisymbrii  Solidago multiradiata,Lasioglossum Solidago,0.552225291,0.645556202,7/26/12
SC_072612_4,4,HLS,3,Hymenoptera,Halictidae,Sphecodes,,sp.,b,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Sphecodes sp. b,Solidago multiradiata,Sphecodes sp. b Solidago multiradiata,Sphecodes Solidago,0.343477323,0.645556202,7/26/12
SC_072612_271,271,LCP,3,Hymenoptera,Halictidae,Sphecodes,,sp.,b,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Sphecodes sp. b,Solidago multiradiata,Sphecodes sp. b Solidago multiradiata,Sphecodes Solidago,0.343477323,0.645556202,7/26/12
SC_072612_272,272,LCP,3,Hymenoptera,Halictidae,Sphecodes,,sp.,b,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Sphecodes sp. b,Solidago multiradiata,Sphecodes sp. b Solidago multiradiata,Sphecodes Solidago,0.343477323,0.645556202,7/26/12
SC_072612_273,273,LCP,3,Hymenoptera,Halictidae,Sphecodes,,sp.,b,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Sphecodes sp. b,Solidago multiradiata,Sphecodes sp. b Solidago multiradiata,Sphecodes Solidago,0.343477323,0.645556202,7/26/12
SC_072612_274,274,LCP,3,Hymenoptera,Halictidae,Sphecodes,,sp.,b,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Sphecodes sp. b,Solidago multiradiata,Sphecodes sp. b Solidago multiradiata,Sphecodes Solidago,0.343477323,0.645556202,7/26/12
SC_072612_275,275,LCP,3,Hymenoptera,Halictidae,Sphecodes,,sp.,b,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Sphecodes sp. b,Solidago multiradiata,Sphecodes sp. b Solidago multiradiata,Sphecodes Solidago,0.343477323,0.645556202,7/26/12
SC_072612_276,276,LCP,3,Hymenoptera,Halictidae,Sphecodes,,sp.,b,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Sphecodes sp. b,Solidago multiradiata,Sphecodes sp. b Solidago multiradiata,Sphecodes Solidago,0.343477323,0.645556202,7/26/12
SC_072612_277,277,LCP,3,Hymenoptera,Halictidae,Sphecodes,,sp.,b,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Sphecodes sp. b,Solidago multiradiata,Sphecodes sp. b Solidago multiradiata,Sphecodes Solidago,0.343477323,0.645556202,7/26/12
SC_072612_1,1,HLS,3,Hymenoptera,Vespidae,Ancistrocerus,,catskill,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus catskill ,Solidago multiradiata,Ancistrocerus catskill  Solidago multiradiata,Ancistrocerus Solidago,0.301188161,0.645556202,7/26/12
SC_072612_2,2,HLS,3,Hymenoptera,Vespidae,Ancistrocerus,,bustamente,,Solidago,multiradiata,Asteraceae,7/26/12,16,4,9:45,13:00,71.7,69.8,1.9,1.8,clear,bright overcast,SC,USA,New Mexico,Bernalillo,Kiwanis meadow,Cibola,Sandia Mts.,35.20635,106.443375,Ancistrocerus bustamente ,Solidago multiradiata,Ancistrocerus bustamente  Solidago multiradiata,Ancistrocerus Solidago,0.508870142,0.645556202,7/26/12
